ID1 ID2 kin k0 k2 nsnp relationship
2283806 sim310_un_off1 sim310_un_off2 -0.000988312234467565 1.06941761227222 0.0654643633343517 5121 unrelated
2292081 sim311_un_off1 sim311_un_off2 -0.0192466183046226 1.11583277950659 0.0388463062880983 4897 unrelated
2300344 sim312_un_off1 sim312_un_off2 -0.00411939482213451 1.05216349535485 0.0356859160663079 4960 unrelated
2308595 sim313_un_off1 sim313_un_off2 -0.000175641765575463 1.00559174498045 0.00488917791814599 5037 unrelated
2316834 sim314_un_off1 sim314_un_off2 0.00492578500918724 1.00826500677343 0.0279681468101779 4956 unrelated
2325061 sim315_un_off1 sim315_un_off2 0.000471140750686818 1.02673338336307 0.028617946365816 4254 unrelated
2333276 sim316_un_off1 sim316_un_off2 -0.00301078408790615 1.01845714451733 0.00641400816570515 4919 unrelated
2341479 sim317_un_off1 sim317_un_off2 -0.0181875334044379 1.1214734249795 0.0487232913617442 4959 unrelated
2349670 sim318_un_off1 sim318_un_off2 -0.0115985215205238 1.0887968673679 0.0424027812858033 5014 unrelated
2357849 sim319_un_off1 sim319_un_off2 0.00177632413885415 1.03864652812357 0.0457518246789878 5004 unrelated
2368768 sim31_un_off1 sim31_un_off2 -0.0160290538147951 1.01850255718568 -0.0456136580735024 5108 unrelated
2377647 sim320_un_off1 sim320_un_off2 0.0182967686624401 0.994310777208992 0.0674978518587526 4566 unrelated
2385802 sim321_un_off1 sim321_un_off2 -0.0158602849541975 1.08984070787133 0.0263995680545367 4735 unrelated
2393945 sim322_un_off1 sim322_un_off2 0.00836190588716077 0.996940963695342 0.0303885872439854 5179 unrelated
2402076 sim323_un_off1 sim323_un_off2 0.000729442170289828 1.08672188426297 0.0896396529441327 5024 unrelated
2410195 sim324_un_off1 sim324_un_off2 -0.00625685532787132 1.00798163984847 -0.0170457814630103 4698 unrelated
2418302 sim325_un_off1 sim325_un_off2 -0.00327632796507359 1.07431106538903 0.0612057535287352 4442 unrelated
2426397 sim326_un_off1 sim326_un_off2 -5.61198783466548e-05 1.04240235284336 0.042177873329978 4638 unrelated
2434480 sim327_un_off1 sim327_un_off2 -0.00164568439824822 1.03906098500555 0.0324782474125584 5260 unrelated
2442551 sim328_un_off1 sim328_un_off2 -0.0130949220569605 1.05883419532819 0.00645450710034421 5022 unrelated
2450610 sim329_un_off1 sim329_un_off2 0.00340621114457232 0.989639167860353 0.00326401243864199 4707 unrelated
2461501 sim32_un_off1 sim32_un_off2 0.0104129189184836 0.942123836949163 -0.0162244873769024 4917 unrelated
2470276 sim330_un_off1 sim330_un_off2 0.0196445766257327 0.905799190043418 -0.015622503453651 4978 unrelated
2478311 sim331_un_off1 sim331_un_off2 -0.0141635353199565 1.05961926534328 0.00296512406345582 4643 unrelated
2486334 sim332_un_off1 sim332_un_off2 0.000836428993619102 1.02190221060231 0.025247926576785 4870 unrelated
2494345 sim333_un_off1 sim333_un_off2 -0.00493521881419578 1.01820313185452 -0.00153774340226287 4577 unrelated
2502344 sim334_un_off1 sim334_un_off2 0.0133663214726866 0.920665062490435 -0.0258696516188191 4680 unrelated
2510331 sim335_un_off1 sim335_un_off2 -0.0016678633576671 1.02176299475774 0.0150915413270711 5051 unrelated
2518306 sim336_un_off1 sim336_un_off2 -0.000655484611344578 0.977113898058768 -0.0255080403866101 4727 unrelated
2526269 sim337_un_off1 sim337_un_off2 -0.00400345948988969 1.02394898584392 0.00793514788436595 4960 unrelated
2534220 sim338_un_off1 sim338_un_off2 0.00925545891155598 1.00099002913896 0.0380118647851833 5163 unrelated
2542159 sim339_un_off1 sim339_un_off2 -0.00341965157192619 0.990878376801743 -0.0228002294859619 4770 unrelated
2553022 sim33_un_off1 sim33_un_off2 -0.00749156159109443 1.00380231368059 -0.0261639326837906 4724 unrelated
2561693 sim340_un_off1 sim340_un_off2 0.00437883872446508 0.96678535382729 -0.0156992912748498 5253 unrelated
2569608 sim341_un_off1 sim341_un_off2 0.015959296975339 0.949795736891327 0.0136329247926833 4609 unrelated
2577511 sim342_un_off1 sim342_un_off2 0.00951894023836723 0.9534227932513 -0.00850144579523079 4888 unrelated
2585402 sim343_un_off1 sim343_un_off2 -0.00324578276989746 0.980250945470346 -0.0327321856092437 4748 unrelated
2593281 sim344_un_off1 sim344_un_off2 -0.017338457431229 1.1078223277719 0.0384684980469828 4984 unrelated
2601148 sim345_un_off1 sim345_un_off2 0.0138457541583022 0.966795336562514 0.0221783531957229 5004 unrelated
2609003 sim346_un_off1 sim346_un_off2 -0.00736097997701906 1.01066437650463 -0.0187795434034462 4924 unrelated
2616846 sim347_un_off1 sim347_un_off2 -0.00853024649042051 1.0690386234833 0.034917637521615 4594 unrelated
2624677 sim348_un_off1 sim348_un_off2 0.00577392204397668 0.978452320124841 0.00154800830074788 5187 unrelated
2632496 sim349_un_off1 sim349_un_off2 -0.0162869567765914 1.05894803237401 -0.00619979473235788 4563 unrelated
2643331 sim34_un_off1 sim34_un_off2 0.00299122206738142 0.987543971410632 -0.000491140319841986 5249 unrelated
2651898 sim350_un_off1 sim350_un_off2 0.00381815366754521 0.990390528355647 0.00566314302582814 5230 unrelated
2659693 sim351_un_off1 sim351_un_off2 0.0057098219999856 0.963695816188352 -0.0134648958117059 4861 unrelated
2667476 sim352_un_off1 sim352_un_off2 0.00426053427672161 1.006354601729 0.023396738835886 5143 unrelated
2675247 sim353_un_off1 sim353_un_off2 0.0107231960368975 0.912172857728508 -0.0449343581239026 4345 unrelated
2683006 sim354_un_off1 sim354_un_off2 -0.00338161273425956 1.04638771233829 0.0328612614012481 5039 unrelated
2690753 sim355_un_off1 sim355_un_off2 -0.0015469536326998 0.987617973474221 -0.0185698410565781 5027 unrelated
2698488 sim356_un_off1 sim356_un_off2 0.0072431245534352 1.00346805522164 0.0324405534353847 4716 unrelated
2706211 sim357_un_off1 sim357_un_off2 0.000352889988334699 0.9593382247016 -0.0392502153450613 4953 unrelated
2713922 sim358_un_off1 sim358_un_off2 0.00246121018649379 1.05839401264104 0.0682388533870155 5004 unrelated
2721621 sim359_un_off1 sim359_un_off2 0.00987917480209769 0.931442736008235 -0.0290405647833738 4882 unrelated
2732428 sim35_un_off1 sim35_un_off2 0.0127690871126088 0.956352844673265 0.00742919312370004 4615 unrelated
2740891 sim360_un_off1 sim360_un_off2 -0.0019892919795812 1.02515552844468 0.0171983605263584 4772 unrelated
2748566 sim361_un_off1 sim361_un_off2 -0.00417010001028547 0.984222317982764 -0.0324580820583773 4291 unrelated
2756229 sim362_un_off1 sim362_un_off2 -0.000784038907782412 1.04726290222868 0.0441267465975545 4780 unrelated
2763880 sim363_un_off1 sim363_un_off2 0.00338551874218575 0.954981211100316 -0.0314767139309412 4611 unrelated
2771519 sim364_un_off1 sim364_un_off2 -0.0103486979895692 1.11645854316018 0.0750637512018993 5065 unrelated
2779146 sim365_un_off1 sim365_un_off2 0.0157519930058232 0.891372501223856 -0.0456195267528518 4755 unrelated
2786761 sim366_un_off1 sim366_un_off2 0.0105159423027562 0.927588273777345 -0.0303479570116303 4968 unrelated
2794364 sim367_un_off1 sim367_un_off2 0.00974842370063704 0.943870592868386 -0.0171357123290661 4440 unrelated
2801955 sim368_un_off1 sim368_un_off2 0.00398962416391936 0.954686383398538 -0.0293551199457847 4825 unrelated
2809534 sim369_un_off1 sim369_un_off2 -0.00868533203587058 0.977072667215715 -0.0576686609277673 4645 unrelated
2820313 sim36_un_off1 sim36_un_off2 -0.00217472234368773 1.03453292992382 0.0258340405490698 4695 unrelated
2828672 sim370_un_off1 sim370_un_off2 -0.00268070070178116 1.03270655017985 0.0219837473727242 5230 unrelated
2836227 sim371_un_off1 sim371_un_off2 0.0109762825994872 0.932629691982026 -0.0234651776200247 4915 unrelated
2843770 sim372_un_off1 sim372_un_off2 0.00439970243792619 1.00834101490417 0.0259398246558762 4667 unrelated
2851301 sim373_un_off1 sim373_un_off2 -0.00414941897291654 1.06453657643707 0.0479389005454034 5018 unrelated
2858820 sim374_un_off1 sim374_un_off2 -0.0066167420116589 1.03320222031403 0.0067352522673945 4639 unrelated
2866327 sim375_un_off1 sim375_un_off2 -0.00940590786580737 1.01243868011473 -0.0251849513485024 4714 unrelated
2873822 sim376_un_off1 sim376_un_off2 -0.00384723624399205 1.0430310286366 0.027642083660632 4565 unrelated
2881305 sim377_un_off1 sim377_un_off2 0.008883936249926 0.87894427657403 -0.0855199784262658 4886 unrelated
2888776 sim378_un_off1 sim378_un_off2 0.00207004774374103 1.01182713129949 0.0201073222744541 5141 unrelated
2896235 sim379_un_off1 sim379_un_off2 0.00488518604730885 0.987220809312799 0.00676155350203472 4753 unrelated
2906986 sim37_un_off1 sim37_un_off2 0.00207136301434989 1.01163642953633 0.0199218815937282 4933 unrelated
2915241 sim380_un_off1 sim380_un_off2 0.00549890300425687 1.02780701737634 0.0498026293933677 4937 unrelated
2922676 sim381_un_off1 sim381_un_off2 -0.009522844657229 1.02957492518044 -0.00851645344847884 5091 unrelated
2930099 sim382_un_off1 sim382_un_off2 0.0110138987765993 0.95523126013485 -0.000713144758752634 5083 unrelated
2937510 sim383_un_off1 sim383_un_off2 0.000485695029628235 0.965478021703441 -0.0325791981780457 4442 unrelated
2944909 sim384_un_off1 sim384_un_off2 0.00676583438842713 0.988717705028022 0.0157810425817304 4631 unrelated
2952296 sim385_un_off1 sim385_un_off2 -0.0138480213420226 1.0621061974191 0.00671411205100723 4866 unrelated
2959671 sim386_un_off1 sim386_un_off2 0.0122504413753479 1.00515701746928 0.0541587829706675 5033 unrelated
2967034 sim387_un_off1 sim387_un_off2 0.0297517605864569 0.887796361946716 0.00680340429254368 4892 unrelated
2974385 sim388_un_off1 sim388_un_off2 -0.00459072480695938 1.02673510083801 0.00837220161016849 4722 unrelated
2981724 sim389_un_off1 sim389_un_off2 -0.00698373423971651 0.992889420705888 -0.0350455162529774 4926 unrelated
2992447 sim38_un_off1 sim38_un_off2 0.00205742491661545 0.92555283909342 -0.0662174612401183 4829 unrelated
3000598 sim390_un_off1 sim390_un_off2 -0.0201436704295783 1.1405992743124 0.0600245925940902 4844 unrelated
3007913 sim391_un_off1 sim391_un_off2 0.00879359040048192 0.95170326924426 -0.0131223691538119 5277 unrelated
3015216 sim392_un_off1 sim392_un_off2 -0.015127609119221 1.07408301926111 0.0135725827842288 4539 unrelated
3022507 sim393_un_off1 sim393_un_off2 -0.000819044295374871 1.00345156529908 0.000175388117580149 4607 unrelated
3029786 sim394_un_off1 sim394_un_off2 -0.00442074096649535 1.00394240463743 -0.013740559228555 5108 unrelated
3037053 sim395_un_off1 sim395_un_off2 0.00089537647027438 0.972847402986999 -0.0235710911319033 5050 unrelated
3044308 sim396_un_off1 sim396_un_off2 -0.00407252378791465 1.02433866363626 0.00804856848459692 4446 unrelated
3051551 sim397_un_off1 sim397_un_off2 0.00791032974873982 0.980638206750792 0.012279525745751 5140 unrelated
3058782 sim398_un_off1 sim398_un_off2 0.0103355834539311 0.992968416474415 0.0343107502901393 5044 unrelated
3066001 sim399_un_off1 sim399_un_off2 0.00667891944905539 0.920090871372396 -0.0531934508313825 4941 unrelated
3076696 sim39_un_off1 sim39_un_off2 -0.0180669170898654 1.06214322251176 -0.0101244458476977 4550 unrelated
3088579 sim3_un_off1 sim3_un_off2 -0.00882271875266189 0.992025568847769 -0.0432653061628786 4862 unrelated
3096710 sim400_un_off1 sim400_un_off2 0.0127580126002294 0.975145114838182 0.0261771652391 4837 unrelated
3103905 sim401_un_off1 sim401_un_off2 0.000669939069535962 0.976202964773222 -0.0211172789486344 4648 unrelated
3111088 sim402_un_off1 sim402_un_off2 0.0195829318534071 0.92246804888212 0.000799776295748758 5121 unrelated
3118259 sim403_un_off1 sim403_un_off2 -0.00475019518574751 1.02307244896122 0.00407166821822978 4691 unrelated
3125418 sim404_un_off1 sim404_un_off2 -0.00110628491341624 1.02198817277343 0.0175630331197672 4539 unrelated
3132565 sim405_un_off1 sim405_un_off2 -0.0276596187108339 1.090608588392 -0.0200298864513366 4762 unrelated
3139700 sim406_un_off1 sim406_un_off2 -0.00200301932497276 1.00899883455711 0.000986757257219648 4836 unrelated
3146823 sim407_un_off1 sim407_un_off2 -0.0110374376910835 1.05861161392382 0.014461863159484 5132 unrelated
3153934 sim408_un_off1 sim408_un_off2 0.00937013546086882 0.974959067210668 0.0124396090541436 5013 unrelated
3161033 sim409_un_off1 sim409_un_off2 -0.0113459900250766 1.00998213547453 -0.0354018246257749 4439 unrelated
3171700 sim40_un_off1 sim40_un_off2 0.00025261046778189 0.994217928431225 -0.00477162969764793 5161 unrelated
3179643 sim410_un_off1 sim410_un_off2 -3.77952608832195e-05 1.04125821048794 0.0411070294444035 4523 unrelated
3186718 sim411_un_off1 sim411_un_off2 -0.0134871998607028 1.09359971417765 0.0396509147348387 4995 unrelated
3193781 sim412_un_off1 sim412_un_off2 -0.00248273699131984 1.01312031916271 0.00318937119743247 4831 unrelated
3200832 sim413_un_off1 sim413_un_off2 0.000167446926991878 0.950224347452176 -0.0491058648398566 5001 unrelated
3207871 sim414_un_off1 sim414_un_off2 -0.0118777058686833 1.08972077516386 0.0422099516891272 4725 unrelated
3214898 sim415_un_off1 sim415_un_off2 0.000925148508588155 0.996833389400433 0.000533983434785817 4769 unrelated
3221913 sim416_un_off1 sim416_un_off2 0.0298360500182075 0.963691101131428 0.0830353012042583 5026 unrelated
3228916 sim417_un_off1 sim417_un_off2 -0.0027322831184363 1.02692012475714 0.0159909922833954 4616 unrelated
3235907 sim418_un_off1 sim418_un_off2 0.00167283768207451 1.00023842791306 0.00692977864136176 4986 unrelated
3242886 sim419_un_off1 sim419_un_off2 0.00162382422229057 1.01565781121785 0.0221531081070155 4383 unrelated
3253525 sim41_un_off1 sim41_un_off2 0.0111428637587858 0.983276758645863 0.0278482136810068 4710 unrelated
3261364 sim420_un_off1 sim420_un_off2 0.00310743503523797 1.01722334892617 0.0296530890671211 4868 unrelated
3268319 sim421_un_off1 sim421_un_off2 -0.00210924019865299 0.986769607501718 -0.0216673532928936 4936 unrelated
3275262 sim422_un_off1 sim422_un_off2 -0.00770785928984501 1.08551284193214 0.0546814047727563 4902 unrelated
3282193 sim423_un_off1 sim423_un_off2 -0.0096056012929684 1.04768563500767 0.00926322983579652 4784 unrelated
3289112 sim424_un_off1 sim424_un_off2 -0.00368572339026638 1.10067675639101 0.0859338628299399 4684 unrelated
3296019 sim425_un_off1 sim425_un_off2 -0.011846434109218 1.0919498415718 0.0445641051349229 5113 unrelated
3302914 sim426_un_off1 sim426_un_off2 0.00231027319890809 1.00188937649453 0.0111304692901656 4696 unrelated
3309797 sim427_un_off1 sim427_un_off2 -0.00488155070164416 1.08106894067345 0.0615427378668758 4911 unrelated
3316668 sim428_un_off1 sim428_un_off2 0.00347044414892719 0.979250847310365 -0.00686737609392603 5063 unrelated
3323527 sim429_un_off1 sim429_un_off2 0.0115561481027641 0.962286602830492 0.00851119524154794 4776 unrelated
3334138 sim42_un_off1 sim42_un_off2 0.00695035510314746 0.990464833648432 0.0182662540610217 4943 unrelated
3341873 sim430_un_off1 sim430_un_off2 0.000903610028923657 0.976113391428631 -0.0202721684556748 5180 unrelated
3348708 sim431_un_off1 sim431_un_off2 0.00104235044087491 1.07678060859276 0.0809500103562566 4965 unrelated
3355531 sim432_un_off1 sim432_un_off2 -0.0115587443789277 1.00831177715014 -0.0379232003655722 4803 unrelated
3362342 sim433_un_off1 sim433_un_off2 0.00356687862094235 0.999315636835056 0.0135831513188256 4669 unrelated
3369141 sim434_un_off1 sim434_un_off2 0.00473799675293653 0.986473448696778 0.00542543570852432 5025 unrelated
3375928 sim435_un_off1 sim435_un_off2 -0.00315152068947581 0.988559534283627 -0.0240465484742761 5040 unrelated
3382703 sim436_un_off1 sim436_un_off2 0.00151854298922847 1.04702288012588 0.0530970520827963 4553 unrelated
3389466 sim437_un_off1 sim437_un_off2 0.00377483035721859 0.936430600628417 -0.0484700779427084 4744 unrelated
3396217 sim438_un_off1 sim438_un_off2 -0.00160308651330592 1.02679959503508 0.0203872489818555 4892 unrelated
3402956 sim439_un_off1 sim439_un_off2 -0.0147106082705609 1.05645288439353 -0.00238954868871283 5239 unrelated
3413539 sim43_un_off1 sim43_un_off2 -0.00231630803975654 0.971728927040437 -0.0375363051185893 5004 unrelated
3421170 sim440_un_off1 sim440_un_off2 0.00650452726253396 1.00844962150669 0.034467730556826 4822 unrelated
3427885 sim441_un_off1 sim441_un_off2 0.000185378102934796 0.951039715696261 -0.0482187718920003 4621 unrelated
3434588 sim442_un_off1 sim442_un_off2 -0.0105854092511563 1.03702496318697 -0.00531667381765784 4667 unrelated
3441279 sim443_un_off1 sim443_un_off2 0.00287332620002608 0.942396412173091 -0.0461102830268051 4709 unrelated
3447958 sim444_un_off1 sim444_un_off2 5.28841672050087e-05 0.994386047004956 -0.00540241632622445 5093 unrelated
3454625 sim445_un_off1 sim445_un_off2 0.00895021367778875 0.961967816029054 -0.0022313292597905 5228 unrelated
3461280 sim446_un_off1 sim446_un_off2 -0.000232490229711925 0.991548329587656 -0.00938163133119165 4787 unrelated
3467923 sim447_un_off1 sim447_un_off2 0.00634524628436473 0.952958068920872 -0.0216609459416691 5068 unrelated
3474554 sim448_un_off1 sim448_un_off2 -5.45273376346423e-05 0.990640233263316 -0.00957787608722263 5043 unrelated
3481173 sim449_un_off1 sim449_un_off2 0.0160402541930076 0.955021368557459 0.0191823853294898 4713 unrelated
3491728 sim44_un_off1 sim44_un_off2 -0.00348467094382817 1.02627156451797 0.0123328807426573 4633 unrelated
3499255 sim450_un_off1 sim450_un_off2 0.0146384288193379 0.902549931653695 -0.0388963530689535 4969 unrelated
3505850 sim451_un_off1 sim451_un_off2 -0.00848349524885597 1.05170274448124 0.0177687634858173 5028 unrelated
3512433 sim452_un_off1 sim452_un_off2 0.00835146571920783 0.988022772174655 0.0214286350514859 5296 unrelated
3519004 sim453_un_off1 sim453_un_off2 0.00654124075311263 1.00619130874232 0.0323562717547686 4833 unrelated
3525563 sim454_un_off1 sim454_un_off2 -0.00170403737403282 1.00679222881812 -2.39206780147336e-05 4777 unrelated
3532110 sim455_un_off1 sim455_un_off2 0.00378765746001552 0.958867966682623 -0.0259814034773153 4974 unrelated
3538645 sim456_un_off1 sim456_un_off2 -0.00706517040282211 1.07514394429172 0.0468832626804322 4794 unrelated
3545168 sim457_un_off1 sim457_un_off2 0.00532674728716574 0.975038845514385 -0.0036541653369522 5064 unrelated
3551679 sim458_un_off1 sim458_un_off2 -0.00152868088966857 0.998055259758278 -0.00805946380039623 5052 unrelated
3558178 sim459_un_off1 sim459_un_off2 0.00648011982385995 1.02416957698445 0.0500900562798885 4931 unrelated
3568705 sim45_un_off1 sim45_un_off2 -0.00157471689407838 1.03920620051627 0.0329073329399592 4770 unrelated
3576128 sim460_un_off1 sim460_un_off2 0.00388875544000735 1.00905477216406 0.0246097939240864 4776 unrelated
3582603 sim461_un_off1 sim461_un_off2 -0.00982848548834004 1.04030193441998 0.0009879924666179 4926 unrelated
3589066 sim462_un_off1 sim462_un_off2 0.00131314091648567 1.02391597483932 0.029168538505265 4938 unrelated
3595517 sim463_un_off1 sim463_un_off2 -0.000742162201548904 1.03400328151529 0.0310346327090931 4442 unrelated
3601956 sim464_un_off1 sim464_un_off2 0.00748517676010546 0.971134890719941 0.00107559776036316 4902 unrelated
3608383 sim465_un_off1 sim465_un_off2 -0.00285723202162641 1.00698325826112 -0.00444566982538177 4582 unrelated
3614798 sim466_un_off1 sim466_un_off2 0.0090615979468151 1.03318456259441 0.0694309543816709 5087 unrelated
3621201 sim467_un_off1 sim467_un_off2 0.0041082931810626 0.925471204306126 -0.0580956229696235 5044 unrelated
3627592 sim468_un_off1 sim468_un_off2 -0.00846846598760863 1.08629642387542 0.0524225599249814 4670 unrelated
3633971 sim469_un_off1 sim469_un_off2 -0.0126826992621315 1.10383828187409 0.0531074848255632 4932 unrelated
3644470 sim46_un_off1 sim46_un_off2 -0.00140463738137836 0.989294274677483 -0.0163242748480307 4705 unrelated
3651789 sim470_un_off1 sim470_un_off2 -0.0120103992257981 1.05769354439732 0.00965194749413067 4605 unrelated
3658144 sim471_un_off1 sim471_un_off2 0.00458506310922255 1.03982894568618 0.0581691981230707 4970 unrelated
3664487 sim472_un_off1 sim472_un_off2 0.00232359026845548 1.05467570415528 0.0639700652290986 4984 unrelated
3670818 sim473_un_off1 sim473_un_off2 -0.00847681431137773 1.05004466855605 0.0161374113105425 4928 unrelated
3677137 sim474_un_off1 sim474_un_off2 -0.00700893827961824 0.990649605008593 -0.0373861481098798 4952 unrelated
3683444 sim475_un_off1 sim475_un_off2 -0.00410945223096456 1.04157025693607 0.0251324480122134 4382 unrelated
3689739 sim476_un_off1 sim476_un_off2 -0.00607633458866429 1.00913475805323 -0.0151705803014225 4597 unrelated
3696022 sim477_un_off1 sim477_un_off2 0.0165243472751703 0.963363092640137 0.0294604817408185 4992 unrelated
3702293 sim478_un_off1 sim478_un_off2 -0.0156738032037857 1.08831427933537 0.0256190665202245 4446 unrelated
3708552 sim479_un_off1 sim479_un_off2 -0.0133217297904671 1.03752655927289 -0.0157603598889745 5050 unrelated
3719023 sim47_un_off1 sim47_un_off2 -0.00151030975632047 0.971196048775105 -0.0348451902501774 4896 unrelated
3726238 sim480_un_off1 sim480_un_off2 0.00815276721758409 0.931179787858627 -0.0362091432710366 5197 unrelated
3732473 sim481_un_off1 sim481_un_off2 0.00202179072209628 0.978330851061552 -0.0135819860500627 4820 unrelated
3738696 sim482_un_off1 sim482_un_off2 0.000238543266979353 0.962561784646217 -0.0364840422858656 4866 unrelated
3744907 sim483_un_off1 sim483_un_off2 0.00243521880046398 0.996691794016725 0.00643266921858114 4586 unrelated
3751106 sim484_un_off1 sim484_un_off2 0.0119226321115715 0.970356420332013 0.0180469487782993 5115 unrelated
3757293 sim485_un_off1 sim485_un_off2 -0.00538092585216414 1.03039624902903 0.00887254562036936 4476 unrelated
3763468 sim486_un_off1 sim486_un_off2 -0.00332048237974428 1.05150470196843 0.0382227724494544 4946 unrelated
3769631 sim487_un_off1 sim487_un_off2 0.0213479100242767 0.847236439833162 -0.0673719200697315 5002 unrelated
3775782 sim488_un_off1 sim488_un_off2 0.000608631578125279 1.05024471583419 0.0526792421466952 5011 unrelated
3781921 sim489_un_off1 sim489_un_off2 0.00359803749146857 1.01356102860194 0.0279531785678129 5095 unrelated
3792364 sim48_un_off1 sim48_un_off2 -0.00449627633441666 0.981534589292648 -0.0364505160450187 4517 unrelated
3799475 sim490_un_off1 sim490_un_off2 0.0265540945951668 0.89308897246263 -0.000694649156702404 5159 unrelated
3805590 sim491_un_off1 sim491_un_off2 -0.00877161182482957 1.06118288308124 0.0260964357819264 4947 unrelated
3811693 sim492_un_off1 sim492_un_off2 -0.000353112984918504 1.08240277297772 0.0809903210380417 4876 unrelated
3817784 sim493_un_off1 sim493_un_off2 -0.000661531844087516 1.08482749638719 0.0821813690108397 5235 unrelated
3823863 sim494_un_off1 sim494_un_off2 0.0116786141023168 1.00593678152351 0.0526512379327793 4929 unrelated
3829930 sim495_un_off1 sim495_un_off2 0.00250652762088543 1.00128203728648 0.0113081477700215 4768 unrelated
3835985 sim496_un_off1 sim496_un_off2 0.00315201989574756 1.01897160139414 0.0315796809771347 4536 unrelated
3842028 sim497_un_off1 sim497_un_off2 -0.0213644323511106 1.08260632608475 -0.00285140331968807 4585 unrelated
3848059 sim498_un_off1 sim498_un_off2 0.0100718186580123 0.984780458436155 0.0250677330682036 4689 unrelated
3854078 sim499_un_off1 sim499_un_off2 -0.0129722689216884 1.07252810367086 0.020639027984103 4922 unrelated
3864493 sim49_un_off1 sim49_un_off2 0.014330192023043 0.962477198405871 0.019797966498043 4859 unrelated
3876348 sim4_un_off1 sim4_un_off2 -0.016055193026607 0.980361609366357 -0.0838591627400706 4787 unrelated
3883455 sim500_un_off1 sim500_un_off2 0.0113960274296566 0.953945484419771 -0.000470405861602949 4816 unrelated
3893860 sim50_un_off1 sim50_un_off2 -0.00326160514171136 1.06889336271977 0.0558469421529225 5100 unrelated
3905255 sim51_un_off1 sim51_un_off2 0.01575455852862 0.954670411017015 0.0176886451314947 4916 unrelated
3916638 sim52_un_off1 sim52_un_off2 -0.00372068394601191 0.989807336874164 -0.0250753989098833 4749 unrelated
3928009 sim53_un_off1 sim53_un_off2 0.0192831015905267 0.919928072290062 -0.00293952134783155 4955 unrelated
3939368 sim54_un_off1 sim54_un_off2 0.0210026829194452 0.890205335363782 -0.0257839329584369 4948 unrelated
3950715 sim55_un_off1 sim55_un_off2 0.00933404851194944 0.969697329441079 0.00703352348887716 5038 unrelated
3962050 sim56_un_off1 sim56_un_off2 0.00707520611066954 0.951908328583977 -0.0197908469733448 4315 unrelated
3973373 sim57_un_off1 sim57_un_off2 0.00355672550671708 0.950753248872541 -0.035019849100591 4920 unrelated
3984684 sim58_un_off1 sim58_un_off2 0.00568500088457468 1.00670111424842 0.0294411177867194 4740 unrelated
3995983 sim59_un_off1 sim59_un_off2 0.00116232388852108 1.0432833574898 0.0479326530438879 5293 unrelated
4007810 sim5_un_off1 sim5_un_off2 0.0185956277679889 0.928747538416534 0.00313004948848952 4747 unrelated
4019213 sim60_un_off1 sim60_un_off2 -0.0230574049775368 1.12597140470147 0.0337417847913246 4981 unrelated
4030488 sim61_un_off1 sim61_un_off2 0.0130132202882542 0.965410756550122 0.0174636377031393 5080 unrelated
4041751 sim62_un_off1 sim62_un_off2 -0.00642253833618101 1.06392409656287 0.03823394321815 4626 unrelated
4053002 sim63_un_off1 sim63_un_off2 0.0165202325463705 1.0170858408023 0.0831667709877804 5045 unrelated
4064241 sim64_un_off1 sim64_un_off2 0.00129808111163095 0.980163558425451 -0.0146441171280255 5260 unrelated
4075468 sim65_un_off1 sim65_un_off2 0.00745797114103314 0.986362809531005 0.0161946940951378 5223 unrelated
4086683 sim66_un_off1 sim66_un_off2 -0.00720001339669998 0.988588001684649 -0.0402120519021511 5208 unrelated
4097886 sim67_un_off1 sim67_un_off2 0.00597269765253488 1.03143714910596 0.0553279397161035 5179 unrelated
4109077 sim68_un_off1 sim68_un_off2 0.00233253211929505 0.934196633679007 -0.0564732378438129 4960 unrelated
4120256 sim69_un_off1 sim69_un_off2 -0.00920585795267118 1.01432348479986 -0.022499947010826 4998 unrelated
4132055 sim6_un_off1 sim6_un_off2 -0.00242223778039589 1.05271219988868 0.0430232487670998 4764 unrelated
4143354 sim70_un_off1 sim70_un_off2 -0.00558905341958981 1.03709353248359 0.0147373188052263 4708 unrelated
4154509 sim71_un_off1 sim71_un_off2 0.0226972906108515 0.949233814768473 0.0400229772118796 4681 unrelated
4165652 sim72_un_off1 sim72_un_off2 -0.00214359240408656 1.08700403182438 0.0784296622080353 4727 unrelated
4176783 sim73_un_off1 sim73_un_off2 -0.012418114478271 1.03722099240377 -0.0124514655093113 4985 unrelated
4187902 sim74_un_off1 sim74_un_off2 0.00496919913819494 0.974955100136619 -0.00516810331060109 4261 unrelated
4199009 sim75_un_off1 sim75_un_off2 0.0112690776842317 0.910327185860756 -0.0445965034023174 5297 unrelated
4210104 sim76_un_off1 sim76_un_off2 0.0040250007008873 0.972448874720846 -0.0114511224756054 5307 unrelated
4221187 sim77_un_off1 sim77_un_off2 0.00867536509359865 0.982190668950845 0.016892129325239 4681 unrelated
4232258 sim78_un_off1 sim78_un_off2 -0.0057469690211504 1.00465633539914 -0.0183315406854613 4901 unrelated
4243317 sim79_un_off1 sim79_un_off2 0.0070543932857593 0.918124221462189 -0.0536582053947734 4949 unrelated
4255088 sim7_un_off1 sim7_un_off2 0.00403401614371438 0.967645589595158 -0.016218345829985 5071 unrelated
4266283 sim80_un_off1 sim80_un_off2 0.00338512932918989 1.01867942586197 0.0322199431787328 4767 unrelated
